gauge_id,gauge_lat,gauge_lon,GPP_MODIS_gCperm2yr,NPP_MODIS_gCperm2yr,GPP_gCperm2yr,C4_fraction,C4_fraction_un
1440000,41.10667,-74.95222,1578.56087,890.5652174,1783.4348,0.020423225,
1440400,41.08481,-75.21462,1617.365217,904.4913043,1764.5519,0.29963077,
1451800,40.66176,-75.62685,1374.117391,618.8565217,1694.7391,9.41858121,1.156519146
1466500,39.885,-74.50528,1593.408696,857.8695652,1551.7712,2.693504801,
1484100,38.90578,-75.51275,1166.069565,701.1913043,1751.5231,22.0310629,1.523833861
1485500,38.22892,-75.47144,1490.617391,762.7217391,1886.121,13.24522131,
1486000,38.21389,-75.67139,1801.434783,889.2956522,1959.8267,18.21221213,2.298739121
1487000,38.72833,-75.56186,1222.352174,719.126087,1665.9657,22.0310629,1.523833861
1491000,38.99719,-75.78581,1602.46087,650.4347826,1752.4668,22.0310629,1.523833861
1510000,42.54118,-75.89964,1172.03913,684.9565217,1785.4067,17.7806124,2.118441197
1516500,41.79091,-77.01469,1262.473913,678.5,1750.8484,2.700991056,
1518862,41.92313,-77.53193,1176.756522,687.7478261,1854.7554,1.972058484,
1532000,41.70702,-76.48467,1372.573913,680.573913,1782.0942,14.01319679,2.431316167
1539000,41.07814,-76.43106,1118.334783,658.7043478,1721.9309,0.447051377,
1542810,41.57895,-78.29251,1574.443478,954.926087,1946.2045,0.850339562,
1543000,41.4134,-78.19695,1575.373913,953.426087,1938.6348,0.163933872,
1543500,41.31728,-78.10306,1522.847826,913.373913,1852.7722,0.163933872,
1544500,41.4759,-77.82582,1593.169565,952.3,1903.777,0.216501847,
1545600,41.38951,-77.69082,1587.617391,946.5826087,1922.8774,0.216501847,
1547700,41.05951,-77.60583,1098.152174,652.6521739,1781.7766,0.216501847,
1548500,41.52174,-77.44748,1613.982609,963.6913043,1841.9154,2.700991056,
1549500,41.47368,-77.23081,1553.586957,931.573913,1954.139,0.440096181,
1550000,41.41841,-77.03275,1581.204348,946.6173913,1967.835,0.440096181,
1552000,41.32508,-76.91246,1002.013043,647.1608696,1833.0951,3.416712386,
1552500,41.35702,-76.53467,1628.534783,960.0478261,2019.273,3.416712386,
1557500,40.68367,-78.23362,1008.873913,588.1217391,1681.8584,2.903550706,
1567500,40.37092,-77.40221,1247.852174,667.9913043,1820.0023,12.04968316,0.889150568
1568000,40.32342,-77.16887,1194.926087,664.0478261,1766.1097,12.04968316,0.889150568
1580000,39.62997,-76.40331,1713.882609,869.7826087,2025.1838,17.24417884,
1583500,39.51078,-76.6765,1639.004348,856.6304348,1941.9131,27.73167305,2.492961351
1586610,39.45189,-76.95531,1544.230435,674.9521739,1960.0853,21.89051385,2.665388637
1591400,39.25597,-77.05106,1541.234783,633.0956522,1996.005,26.70891153,3.12203529
1594950,39.27669,-79.39031,1163.321739,727.4130435,1856.4067,3.977554997,
1596500,39.57006,-79.10194,1524.2,885.5434783,1882.7698,1.873732593,
1605500,38.63567,-79.33782,1173.213043,748.7,1855.8633,0.357590096,
1606500,38.99122,-79.17587,1480.308696,733.4434783,1806.6847,0.357590096,
1613050,39.89842,-78.13223,1252.895652,660.8347826,1687.9651,5.344172842,
1620500,38.33763,-79.24004,1408.095652,718.8956522,1957.4657,0.355708898,
1632000,38.63706,-78.8528,1159.926087,716.5478261,1993.2169,1.025545646,
1632900,38.69345,-78.64279,1131.617391,691.2043478,1948.527,1.025545646,
1634500,39.08122,-78.32945,1448.265217,607.3695652,1838.0426,12.11297185,2.165084494
1638480,39.25455,-77.57638,1515.204348,576.6608696,1874.1353,28.02691445,2.868516975
1639500,39.61236,-77.23744,1127.734783,669.8304348,1743.9866,11.4053232,0.855342014
1644000,39.01955,-77.57749,1188.013043,681.6304348,1781.8898,28.02691445,2.868516975
1658500,38.58734,-77.4286,1280.678261,449.326087,1942.341,10.6590393,1.828128172
1664000,38.53068,-77.8136,1271.830435,646.7782609,1745.8456,25.76739687,3.488395948
1666500,38.32513,-78.09556,1064.526087,585.6695652,1822.3717,18.14101647,3.059892645
1667500,38.35041,-77.975,1201.352174,691.8913043,1827.8544,20.43861089,3.164052034
1669000,37.87708,-76.90052,1389.743478,500.2434783,2044.0448,5.424641171,
1669520,37.63375,-76.69635,1405.83913,527.3608696,2027.0122,5.424641171,
2011400,38.04235,-79.88144,1729.26087,1013.691304,1900.3822,0.153529521,
2011460,38.2454,-79.76866,1654.108696,983.2826087,1858.5532,0.153529521,
2013000,37.8029,-80.047,1648.017391,957.8391304,1937.3131,1.238502547,
2014000,37.72901,-80.04228,1629.708696,941.9695652,1911.9388,1.238502547,
2015700,38.1954,-79.57032,1253.626087,765.2565217,1884.9542,0.153529521,
2016000,37.7918,-79.75949,1552.691304,758.7173913,1836.5907,0.167569818,
2017500,37.50624,-80.10671,1208.282609,747.9521739,1987.2651,1.238502547,
2018000,37.66596,-79.91144,1684.465217,919.5347826,2094.129,0.167569818,
2027000,37.71542,-78.98169,1243.434783,703.1521739,1919.1292,0.109430238,
2027500,37.70236,-79.02752,1274.2,596.4478261,1925.6422,2.999684852,
2028500,37.86959,-78.82335,1529.978261,747.8304348,2012.3462,0.109430238,
2038850,37.41542,-78.63584,1251.46087,413.5826087,2047.2065,21.8085199,3.5619648
2046000,37.06709,-77.60249,1249.947826,398.0521739,2034.1545,2.873591157,
2051000,36.99737,-78.34972,1527.804348,668.6521739,1977.9008,0.722557907,
2051500,36.71681,-77.83166,1487.586957,571.173913,2019.3884,0.901473627,
2053200,36.37083,-77.02556,1409.386957,593.6869565,1931.3802,22.32909139,3.553426162
2053800,37.14013,-80.26643,1553.047826,663.1130435,1974.9309,0.511690183,
2055100,37.41763,-79.93532,1546.326087,703.5347826,1879.3564,17.1779509,3.124608094
2056900,37.04514,-79.8442,1654.778261,856.7826087,1980.5831,17.1779509,3.124608094
2059500,37.1732,-79.52031,1527.978261,591.0956522,1895.5974,17.1779509,3.124608094
2064000,37.12681,-78.95974,1225.691304,424.6391304,1937.9447,21.8085199,3.5619648
2065500,37.07931,-78.76362,1502.382609,665.9913043,2012.2584,21.8085199,3.5619648
2069700,36.57097,-80.12949,1568.36087,743.773913,2004.606,0.925160047,
2070000,36.56819,-79.98726,1577,585.4,1947.4696,20.71014482,3.421631018
2074500,36.61958,-79.50419,1519.321739,703.7869565,1843.171,20.71014482,3.421631018
2077200,36.39778,-79.19667,1435.230435,632.7391304,1934.9397,23.71207003,3.730734262
2081500,36.19417,-78.58306,1336.086957,434.9347826,1987.463,23.6840768,3.677259795
2082950,36.18333,-77.87611,1398.6,465.2565217,2052.1184,15.1874561,3.044821617
2092500,35.06417,-77.46139,1208.304348,688.3,1950.3818,7.526658319,
2096846,35.98722,-79.20611,1290.078261,443.2695652,1948.6877,4.637505369,
2102908,35.18278,-79.1775,1519.921739,390.5173913,1524.9136,29.51224502,3.85902711
2108000,34.82889,-77.83222,1469.008696,556.6695652,2077.4314,8.540005472,
2111180,36.07139,-81.40306,1470.365217,678.0478261,2172.6997,0.876395645,
2111500,36.175,-81.16889,1595.713043,847.5869565,1945.5355,0.876395645,
2112120,36.25028,-81.04444,1389.569565,609.4478261,2135.2595,0.876395645,
2112360,36.31139,-80.80722,1397.856522,639.4956522,2010.7849,27.40829967,3.634048442
2118500,36.00056,-80.74556,1348.673913,573.0913043,1993.9137,27.40829967,3.634048442
2125000,35.33472,-80.33556,1277.065217,713.6173913,2096.3586,35.3665173,3.873230483
2128000,35.38722,-79.83139,1480.043478,602.9869565,1966.2101,1.230120389,
2137727,35.68583,-82.06028,1257.5,684.273913,1954.8618,0.149685015,
2140991,35.83361,-81.71194,1492.4,691.7565217,2030.6437,0.422092419,
2143000,35.68444,-81.40333,1310.065217,464.6956522,2033.857,29.51101333,3.788098794
2143040,35.59069,-81.56704,1344.543478,493.8478261,2117.5698,0.422092419,
2149000,35.42345,-82.1115,1553.286957,816.173913,1967.0883,3.96672601,
2152100,35.49306,-81.68222,1570.147826,826.1608696,1949.4207,30.40321789,3.836297479
2177000,34.81398,-83.30599,1442.786957,625.4913043,2074.6455,0.216819638,
2178400,34.89037,-83.53044,1437.917391,657.2565217,1961.1747,0.496598186,
2193340,33.68263,-82.85792,1160.986957,453.1652174,1880.4156,0.060146236,
2196000,33.7293,-82.18179,1296.695652,366.726087,1826.3529,0.014197276,
2198100,32.93766,-81.81539,1361.813043,391.4304348,1806.5714,10.38433821,2.391125953
2202600,32.16798,-81.48817,1654.147826,906.4173913,1853.2627,1.785408931,
2212600,33.09985,-83.72351,1293.759091,399.4454545,1750.6013,0.13428055,
2215100,32.23944,-83.50167,1462.945455,658.6818182,1707.7631,32.51252025,3.669598742
2216180,31.99139,-82.92194,1591.65,800.0181818,1770.8599,32.80209177,3.83350894
2221525,33.25236,-83.48128,1312.130435,372.4130435,1965.5852,0.140451735,
2231000,30.35885,-82.0815,2551.822727,1289.413636,1853.8599,30.55287052,3.786480419
2231342,27.56865,-80.79617,1927.882609,906.5391304,1903.4324,56.31191187,3.861106245
2235200,28.87453,-81.48938,1754.921739,913.7,2092.164,32.98877984,3.501403213
2245500,29.97941,-81.85204,1831.721739,924.2130435,1849.9069,36.9483184,3.902763739
2246000,30.1133,-81.90649,2627.036364,1305.809091,1939.7625,7.752410987,1.895075109
2296500,27.37504,-81.79647,1276.426087,679.1913043,1985.4543,56.3730268,3.906864865
2297155,27.48726,-82.02342,1566.395652,720.5913043,1902.1056,46.106268,3.788603455
2297310,27.19949,-81.98842,1700.76087,843.5521739,2013.2131,56.3730268,3.906864865
2298123,27.052,-81.78453,1378.2,724.0130435,1940.3652,56.3730268,3.906864865
2298608,27.34366,-82.15676,1765.304348,906.6478261,1944.2283,46.106268,3.788603455
2299950,27.47365,-82.2112,1831.043478,940.5347826,1704.8403,46.106268,3.788603455
2300700,27.79197,-82.35204,1672.221739,919.9086957,1537.7546,45.19686236,3.818772977
2310947,28.31195,-82.05591,1305.443478,484.6782609,1820.9177,46.65140595,3.917331984
2312200,28.57277,-82.15536,1877.782609,889.973913,2039.1294,47.00071957,3.941327768
2314500,30.68056,-82.56056,1662.504545,842.6181818,1967.8191,0.038091603,
2315500,30.32578,-82.73818,1684.431818,863.3090909,2000.7512,13.7132897,2.70815664
2324400,30.09827,-83.47181,1867.245455,1018.440909,1959.5009,39.55323688,3.902901606
2327100,30.12937,-84.49435,2876.154545,1519.181818,2113.4495,23.89499439,3.42462243
2342933,32.01766,-85.29577,1606.354545,788.4318182,1970.56,8.591764685,2.540740067
2349900,32.19556,-83.90222,1580.413636,751.2363636,1505.0222,32.51252025,3.669598742
2350900,31.76444,-84.25333,1552.113636,717.1454545,1876.5372,39.2763327,3.952748791
2361000,31.34295,-85.61049,1493.3,789.8590909,1897.8655,11.88725994,2.592698879
2363000,31.59489,-85.783,1551.677273,736.6227273,2038.6099,9.628087195,2.600591364
2369800,31.02768,-86.70996,1638.027273,838.65,1908.5603,26.87728944,3.80811302
2371500,31.5735,-86.25162,1561.395455,766.1363636,2089.4797,9.143151171,2.417058749
2372250,31.59627,-86.40552,1363.140909,384.6863636,2050.0679,9.143151171,2.417058749
2374500,31.4185,-86.98664,1619.154545,692.25,1986.0446,26.87728944,3.80811302
2381600,34.57037,-84.46882,1626.169565,651.6391304,2085.5747,0.198646139,
2384540,34.87202,-84.72133,1399.995652,493.8086957,2068.1858,3.329923239,
2395120,34.24278,-84.88972,1472.640909,646.7227273,1900.4313,2.760076542,
2408540,32.91679,-86.27025,1655.618182,435.2227273,1859.2173,21.29245982,3.652052021
2415000,33.06679,-85.87913,1626.263636,815.1227273,1818.8708,0.355238879,
2422500,32.58291,-86.9036,1648.495455,797.9045455,2110.5518,7.959507262,2.396565568
2427250,31.99626,-87.06832,1642.281818,687.2909091,2013.0012,0.382122858,
2430085,34.46667,-88.28361,1529.472727,499.7181818,1900.9917,2.334278077,
2430615,34.3925,-88.355,1559.704545,642,1839.1073,2.334278077,
2450250,34.28538,-87.39891,1329.354545,426.4409091,2018.1893,21.52716082,3.402880026
2464000,33.47928,-87.59723,1545.772727,771.4727273,2063.8684,1.449960201,
2464146,33.41345,-87.51056,1340.140909,437.8863636,1894.0995,1.449960201,
2464360,33.42484,-87.64251,1354.495455,406.4227273,1988.2784,1.449960201,
2465493,32.99735,-87.62223,1430.531818,793.15,1997.841,7.721017493,2.136041944
2469800,31.74432,-88.02251,1382.104545,362.2227273,2050.3066,0.067899709,
2472000,31.70694,-89.40694,1581.036364,763.2727273,2027.7499,8.566013828,2.608646314
2472500,31.42583,-89.41472,1603.081818,788.2409091,1923.6984,33.19846434,3.963503463
2479155,31.02528,-89.01667,2464.7,1246.827273,2000.7334,33.19846434,3.963503463
2479300,30.73611,-88.78111,1899.404545,462.4181818,1992.2555,7.911882023,2.175313213
2479560,30.80908,-88.45863,1754.781818,880.0363636,2032.0785,37.50271178,3.945477321
2481000,30.55861,-89.12194,1985.586364,557.5818182,1981.2926,9.328801123,2.586064089
2481510,30.48361,-89.27444,1878.913636,985.3681818,2100.6091,,
3010655,41.96173,-78.19807,1109.078261,666.9521739,1902.669,0.850339562,
3011800,41.76645,-78.71864,1537.630435,935.6652174,1862.0936,,
3015500,41.85256,-79.31727,1145.413043,690.773913,1910.0864,1.98235152,
3021350,42.01533,-79.78255,1348.030435,735.3565217,2012.3228,,
3026500,41.63117,-78.57669,1557.508696,946.0304348,1745.3884,,
3028000,41.57534,-78.69225,1146.834783,680.7521739,1797.0604,,
3049000,40.7159,-79.69949,1574.956522,891.3521739,1855.1073,18.27965848,2.877082897
3049800,40.52035,-79.93811,1475.226087,846.5478261,1761.308,18.27965848,2.877082897
3050000,38.80927,-79.88173,1330.626087,759.0130435,1978.5682,0.449212391,
3066000,39.12705,-79.46838,1036.969565,661.373913,1666.9154,3.977554997,
3069500,39.12288,-79.68117,1245.630435,780.6043478,1938.4504,0.366296603,
3070500,39.61564,-79.70477,1653.147826,941.7043478,1969.422,5.331767566,
3076600,39.65614,-79.39411,1587.113043,938.1173913,1913.7931,1.873732593,
3078000,39.70219,-79.13639,1203.626087,728.6521739,1956.3876,1.873732593,
3140000,40.36285,-81.86236,1222.995652,625.7173913,2031.604,18.61716731,2.423036071
3144000,40.13257,-82.14792,1422.317391,561.3652174,1787.0671,26.26801208,2.740618572
3159540,39.06369,-81.8818,1461.243478,710.8043478,2001.2657,0.993167707,
3161000,36.39333,-81.40694,1581.091304,747.7869565,2026.2256,0.876395645,
3164000,36.64735,-80.97897,1225.195652,606.3826087,2057.3674,14.29097746,2.604319302
3165000,36.64596,-80.91924,1344.326087,733.3086957,2059.877,14.29097746,2.604319302
3170000,37.03763,-80.55672,1401.982609,704.2521739,1980.0035,0.673696342,
3173000,37.26818,-80.70951,1425.126087,755.4869565,2033.1301,0.673696342,
3180500,38.54373,-79.83312,1653.3,1016.304348,1971.4648,0.449212391,
3182500,38.18595,-80.13062,1522.895652,767.9608696,1976.3456,,
3186500,38.379,-80.48397,1610.117391,923.5782609,2063.16,,
3187500,38.29539,-80.52648,1630.134783,945.7217391,2070.1736,0.05589993,
3213700,37.67316,-82.28014,6553,,1850.566,0.225660429,
3237280,38.64369,-83.21574,1494.765217,720.8521739,1853.4388,2.468199155,
3237500,38.80368,-83.42102,1349.991304,692.7913043,1880.4839,2.468199155,
3238500,38.85813,-83.92854,1153.704348,652.6869565,1793.3175,18.16233314,1.217520165
3241500,39.72284,-83.88271,1407.973913,577.0173913,1858.9586,27.30299631,2.747748263
3280700,37.16509,-83.30796,1500.134783,618.1565217,2021.3629,0.267015141,
3281100,37.15203,-83.7602,1043.834783,633.2782609,1939.5162,0.96284204,
3281500,37.47981,-83.67519,1190.46087,692.126087,1980.8628,0.96284204,
3285000,37.64202,-84.66078,1153.765217,673.4608696,2020.0126,15.69004446,0.488806894
3291780,38.87811,-85.25718,1449.082609,752.3391304,1905.96,22.21452231,2.785843056
3300400,37.83284,-85.29607,1189.117391,659.1956522,2038.8186,21.87425282,1.66467798
3338780,40.26531,-87.6428,1116.069565,654.8130435,1749.7766,36.45960295,3.536578093
3340800,39.81255,-86.9539,1086.495652,632.9304348,1741.3306,37.33181492,3.353000753
3346000,39.01004,-87.94559,1059.713043,610.6478261,1635.4517,35.77562397,3.505221381
3357350,39.76171,-86.72945,1060.247826,626.3652174,1777.6873,37.33181492,3.353000753
3364500,39.27477,-85.70165,1114.934783,633.326087,1750.5093,38.94615272,3.687843132
3366500,38.80422,-85.67386,1114.104348,644.3869565,2000.3955,31.03489435,2.408353496
3368000,39.07033,-85.48608,1529.156522,764.3956522,1879.7539,37.47709164,3.107237375
3384450,37.47227,-88.54727,1631.618182,776.9772727,2002.2399,24.2961813,1.920197687
3439000,35.14333,-82.82472,1206.869565,740.0478261,2046.0895,0.331953025,
3450000,35.65306,-82.40528,1671.869565,917.2695652,2160.04,0.149685015,
3455500,35.39611,-82.9375,1433.669565,716.0826087,2180.617,0.331953025,
3456500,35.46167,-82.86972,1450.204348,728.6869565,1976.3179,0.331953025,
3460000,35.6675,-83.07361,1461.121739,708.0043478,2187.0251,0.667161242,
3463300,35.83151,-82.18429,1420.273913,678.1521739,2104.7866,0.149685015,
3471500,36.76039,-81.63123,1354.93913,836.8695652,2223.7146,1.20183279,
3473000,36.65178,-81.84401,1493.608696,759.126087,2230.5588,1.20183279,
3479000,36.23917,-81.82222,1312.830435,816.9695652,2070.504,0.599854837,
3488000,36.89678,-81.74623,1628.517391,784.5956522,2090.0884,1.20183279,
3498500,35.78562,-83.8846,1284.478261,771.0608696,1914.9586,2.433370211,
3500000,35.15,-83.37972,1434.582609,747.2086957,1943.6355,0.053412687,
3500240,35.15889,-83.39417,1275.76087,759.3173913,1727.7803,0.053412687,
3504000,35.1275,-83.61861,1668.808696,905.526087,2008.1095,0.048676799,
3574500,34.62425,-86.30637,1436.181818,762.9409091,2016.2289,3.204093717,
3592718,34.83556,-88.28806,1405.313636,677.4318182,1875.2867,8.531429822,1.805824393
3604000,35.49591,-87.8328,1389.645455,585.4772727,2033.6823,1.727084168,
4015330,46.94688,-91.7924,1134.826087,660.0913043,90.16841,,
4024430,46.63327,-92.09408,1105.6,604.0652174,1381.2484,0.19152295,
4027000,46.48661,-90.6963,1188.804348,658.5652174,1623.889,0.771575681,
4040500,46.58411,-88.57597,1171.413043,671.4565217,1493.9038,,
4043050,47.22854,-88.38539,1298.517391,763.2826087,1401.2928,,
4045500,46.57502,-85.26955,1287.813043,778.1130435,1473.4677,,
4056500,46.03053,-86.16125,1292.552174,758.4956522,1301.3484,,
4057510,45.94302,-86.7057,1278.530435,748.3956522,1419.0841,0.572290909,
4057800,46.4991,-87.88652,1094.13913,660.4869565,1341.6937,0.062541122,
4059500,45.75552,-87.20152,1073.682609,682.8043478,1389.4612,1.510517069,
4063700,45.76357,-88.46318,1191.43913,681.6217391,1631.8297,0.23002444,
4074950,45.18997,-88.73344,1080.208696,628.8956522,1578.1078,0.140999707,
4105700,42.35337,-85.35389,1362.169565,643.2565217,1632.4857,26.03648218,2.421364967
4115265,43.24976,-84.98113,1081.391304,633.1913043,1443.2971,22.19885436,1.908528545
4122200,43.46418,-86.23257,1731.952174,1068.773913,1653.0388,9.345577131,1.595514442
4122500,43.94501,-86.27869,1375.404348,783.0782609,1387.3665,13.66957794,1.891571358
4124000,44.43639,-85.69868,1075.217391,673.6521739,1341.6969,1.621427186,
4127918,46.18585,-84.59783,1238.078261,767.9391304,1306.6001,,
4127997,45.27446,-84.60003,1055.830435,680.3521739,1412.138,9.94200162,2.102336487
4161580,42.80086,-83.09021,1143.908696,683.8869565,1566.1014,19.90886854,2.472130376
4185000,41.5045,-84.42967,962.1826087,585.6521739,1412.657,24.96072516,2.537965165
4196800,40.92283,-83.34881,921.2217391,574.426087,1333.8909,27.74145744,2.943085702
4197100,41.02228,-83.10964,940.0130435,583.5913043,1439.4265,24.61408783,2.727620534
4197170,41.11367,-83.16825,6553,,1336.1469,24.61408783,2.727620534
4213000,41.927,-80.60397,1501.417391,751.973913,1607.1201,10.2883452,2.087898979
4213075,41.992,-80.29117,1512.517391,738.7043478,1905.8983,17.80849721,2.812906497
4216418,42.86395,-78.28363,949.2826087,585.4782609,1742.3524,19.57813422,1.66013444
4221000,42.12229,-77.95722,1025.052174,640.4130435,1754.7811,8.789936402,1.597539391
4224775,42.53562,-77.70416,1333.095652,644.9,1787.0889,25.86040698,2.141141028
4233000,42.39313,-76.54494,1358.2,676.4304348,1794.6519,12.14688332,1.75549926
4256000,43.74729,-75.33435,1616.156522,991.7608696,1768.6216,3.870546308,
4296000,44.86894,-72.2701,1164.878261,656.473913,1667.48,1.998548445,
5056000,47.80555,-98.71622,843.9043478,499.7652174,829.89294,7.489230917,1.697219626
5057000,47.43277,-98.0276,904.726087,506.726087,1031.3656,5.819677695,1.894403601
5057200,47.22916,-98.12482,804.8869565,472.3565217,958.3362,5.819677695,1.894403601
5062500,47.26663,-96.24478,963.6217391,533.3608696,1257.8461,6.485101643,1.672291883
5087500,48.34109,-96.81812,749.8956522,454.673913,788.61835,3.920613056,1.387183752
5120500,48.13834,-100.53986,727.673913,452.2478261,787.1535,11.61218749,1.159786831
5123400,48.58889,-100.44208,784.4565217,470.8956522,790.28644,7.262660185,0.588247654
5129115,48.26463,-92.56599,1092.965217,621,1380.0583,,
5131500,48.39578,-93.54933,984.7826087,586.6478261,1340.1788,,
5291000,45.29163,-96.48756,903.6521739,525.7608696,1243.3359,22.49287898,2.684302638
5362000,45.30803,-90.95652,956.3913043,596.4956522,1609.9978,14.11329138,1.716493912
5393500,45.44913,-89.97931,1259.721739,651.8869565,1646.4055,6.40926518,1.559592897
5399500,44.82191,-90.07958,1146.582609,660.6869565,1673.2059,22.68032595,2.029803115
5408000,43.57414,-90.64319,1149.186957,625.0695652,1806.3693,23.83585259,2.296858652
5412500,42.73999,-91.2618,1055.643478,587.3347826,1937.0254,37.42879541,3.284207203
5413500,42.72027,-90.81929,1087.678261,651.026087,1859.5244,27.24212498,2.455701134
5414000,42.7311,-90.64041,1085.369565,643.9478261,1839.0492,27.24212498,2.455701134
5444000,41.90281,-89.69622,929.6826087,551.9826087,1815.4802,45.97146331,4.541548142
5454000,41.70002,-91.48767,981.9913043,572.873913,1966.651,34.60551573,3.51333928
5458000,43.03328,-92.50354,1083.130435,595.7826087,1788.3257,36.79896703,
5466500,41.18698,-90.96737,1051.4,606.0913043,1564.6123,31.12820775,3.06287478
5487980,41.24688,-93.26607,936.4521739,546.2304348,1769.7435,34.26292147,2.465711373
5488200,41.30055,-93.04548,1165.656522,579.4826087,1869.0518,34.26292147,2.465711373
5489000,41.219,-92.90853,931.7521739,540.8695652,1688.7788,35.45763027,3.179956817
5495000,40.39241,-91.59788,979.5086957,572.2391304,1498.7443,24.55706834,1.756163471
5495500,40.14282,-91.33737,956.4478261,549.5130435,1739.1483,28.04077973,2.730843553
5501000,39.81799,-91.5177,1012.081818,597.8590909,1814.5385,24.01009176,1.452738062
5503800,39.58483,-91.99349,1157.813636,651.8727273,1738.5446,24.01009176,1.452738062
5507600,39.43143,-91.67627,1034.654545,588.7590909,1731.7412,22.1786256,1.716533083
5508805,39.52046,-91.34275,953.6909091,558.0454545,1825.626,28.82471327,2.339867255
5514500,39.0088,-90.97754,1088.277273,568.0227273,1756.123,31.04027887,2.395530083
5525500,40.63004,-87.72392,1062.095652,623.2521739,1671.3625,37.83655141,3.759350997
5556500,41.36587,-89.49843,1008.9,601.5391304,1689.0724,37.76105904,3.593538673
5584500,40.33032,-90.89624,1120.143478,646.9521739,1873.8932,31.16886245,2.731590287
5585000,40.02477,-90.63179,1095.26087,633.3,1948.0983,31.16886245,2.731590287
5591550,39.5067,-88.52756,1019.273913,588.2695652,1692.2938,29.10613951,
5592050,39.40587,-88.89646,927.5652174,535.973913,1630.4347,34.48547385,3.288860254
5592575,38.93699,-88.95284,1205.847826,677.4956522,1963.794,29.63027593,2.312061874
5593575,38.44172,-89.41675,1122.245455,639.6045455,1684.2643,26.07997761,2.385611843
5593900,39.14894,-89.35231,1056.926087,603.4652174,1814.6803,38.08134719,3.587694932
5595730,38.25394,-89.03979,1061.734783,611.3086957,1556.0317,26.07997761,2.385611843
6037500,44.65687,-111.06827,342.6130435,234.6478261,446.51065,,
